0.001102655379303,3.30342340333871,6.39425472928933,5.12130128412997,0.081458073839295,0.000270947202184,1.11E-07
0.001112705267772,2.71348736941216,5.83094776698296,4.46544857691658,0.048836671598774,0.000130037813858,3.51E-07
0.001400898417417,4.39395548167872,5.83454819180457,3.48484585781324,0.016548036371767,3.23E-05,1.54E-07
0.001675782931656,4.08452214264188,8.47821592422686,3.48735155181547,0.004565684486491,3.59E-06,1.57E-07
0.000982437352971,2.44920484164027,2.80858315915675,0.006178092989585,1.37E-07,3.63E-08,8.69E-08
0.001036652211475,0.012643989038015,5.54396117675087,4.90085891693668,0.006174342001458,1.31E-06,1.18E-07
0.000630346666114,0.004802491832167,3.05987852121762,4.55873772730601,0.002186642349093,7.21E-08,4.12E-08
0.000904239837887,0.023198774378412,3.67709074926565,0.812723812359193,5.05E-05,9.14E-08,7.23E-08
0.002442533896091,0.002835029006405,0.282926515079445,5.30534024164083,5.63847516395257,0.15595649909573,8.88E-08
0,0,0,0,0,0,0
0.000956849801847,0.01044930771507,2.38322906155129,6.18662926670128,4.80E-06,2.78E-07,1.45E-07
0.00195294147344,0.045533104827169,6.12435120528681,5.29129071072455,0.004453263746623,7.57E-07,2.10E-07
