ID,Transm,meanGrow
SAT1,2.11,3.4812
SAT1,2.11,3.4812
SAT1,2.11,3.4812
SAT1,2.11,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.12,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.13,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.14,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.15,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.16,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.17,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.18,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.19,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.2,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.21,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.22,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.23,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.24,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.25,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.26,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.27,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.28,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
SAT1,2.29,3.4812
